Employee_ID,Transaction_WID,Transaction_Effective_Date,Transaction_Entry_Moment,Transaction_Type,Compensation_Package_Proposed,Compensation_Grade_Proposed,Comp_Grade_Profile_Proposed,Compensation_Step_Proposed,Pay_Range_Minimum,Pay_Range_Midpoint,Pay_Range_Maximum,Base_Pay_Proposed_Amount,Base_Pay_Proposed_Currency,Base_Pay_Proposed_Frequency,Benefits_Annual_Rate_ABBR,Pay_Rate_Type,Compensation,Worker_Workday_ID
30018469,758a7f09207b88a29ed1f46f23dedbde,2026-01-07,2026-01-09 11:07:47,Data Change,STD_COMP_PKG,G01,GP_01,,42000.00,50000.00,58000.00,52643.54,CAD,Annual,52643.54,Salary,52643.54,3b24366e2ebb9cbfcd10207086aebe3e
30018482,69b2fce61e030b79a3d3eec7c4a2baaa,2026-01-22,2026-01-25 14:44:36,Data Change,STD_COMP_PKG,G01,GP_01,,42000.00,50000.00,58000.00,52801.50,CAD,Annual,52801.50,Salary,52801.50,a3f02623d0c7f120c2e22092fe6e7126
30018494,2bb9ace469c21c526cbb72c26adda051,2026-01-22,2026-01-25 08:59:43,Data Change,STD_COMP_PKG,G05,GP_05,,92000.00,112000.00,132000.00,116888.97,CAD,Annual,116888.97,Salary,116888.97,a4929a198f23d921dafa09de1c68b9ea
30018513,200b723b4923b8aa5c738a2e13cd4d58,2026-01-29,2026-02-03 11:42:13,Change Job,STD_COMP_PKG,G06,GP_07,,125000.00,155000.00,185000.00,115578.60,CAD,Annual,115578.60,Salary,115578.60,1a5ffa33612d1b5c00661e092890e20b
30018527,ccf23b66502b3822854beb2199ff6d34,2026-01-19,2026-01-22 17:27:16,Data Change,STD_COMP_PKG,G04,GP_04,,78000.00,95000.00,112000.00,103591.86,CAD,Annual,103591.86,Salary,103591.86,54058891c5acff336d4cc4bf007df6c5
30018531,e61b092f56914e60bb68cc21dc8418f4,2026-01-05,2026-01-09 11:39:46,Data Change,STD_COMP_PKG,G02,GP_02,,52000.00,62000.00,72000.00,62832.49,USD,Annual,62832.49,Salary,62832.49,84d785a9b8e511b2857e813eabdc2f7b
30018533,c944b67ff600a7c78560f8bdd0187916,2026-01-08,2026-01-10 14:29:07,Data Change,STD_COMP_PKG,G06,GP_06,,105000.00,130000.00,155000.00,139854.14,CAD,Annual,139854.14,Salary,139854.14,6d2e451aa6200bfc219eaffafd76f95c
30018538,5be514e01cea9df800c61c2fe130f6a5,2026-01-08,2026-01-12 13:46:10,Data Change,STD_COMP_PKG,G08,GP_08,,145000.00,180000.00,215000.00,192216.88,CAD,Annual,192216.88,Salary,192216.88,96341d9dde62e62b38b17774a286953b
30018552,bcca8bb5970d17ca60c2d648fead8200,2026-01-22,2026-01-27 15:20:21,Data Change,STD_COMP_PKG,G02,GP_02,,52000.00,62000.00,72000.00,55508.60,CAD,Annual,55508.60,Salary,55508.60,d871335e7d05a3ee4a27c9e073fa60b8
30018560,63bc4a21f6030cca3c64b4046c1e989e,2026-01-14,2026-01-19 09:35:08,Data Change,STD_COMP_PKG,G06,GP_07,,125000.00,155000.00,185000.00,107141.80,USD,Annual,107141.80,Salary,107141.80,204ed8c3ae6655f2951cda2518e6b361
30018567,d6e3ed239087bd8051ff564bfbb4f098,2026-01-14,2026-01-19 14:12:03,Data Change,STD_COMP_PKG,G11,GP_11,,240000.00,310000.00,380000.00,338472.38,CAD,Annual,338472.38,Salary,338472.38,b970b813be49913911ad37f04c114f48
30018568,de89f8ead9a444157e9379a52ad0bff8,2026-01-26,2026-01-28 10:20:34,Data Change,STD_COMP_PKG,G02,GP_02,,52000.00,62000.00,72000.00,65024.65,CAD,Annual,65024.65,Salary,65024.65,88c86bfd39530787b85a65bdd2cd3834
30018570,2af1d0c26f809c08d773900e774466d1,2026-01-21,2026-01-26 09:53:11,Data Change,STD_COMP_PKG,G08,GP_08,,145000.00,180000.00,215000.00,173749.43,CAD,Annual,173749.43,Salary,173749.43,0f0432ad02067b684cc9abbdfe773fc3
30018575,1ca027c304e453d1c110de14a69ab8fd,2026-01-19,2026-01-20 17:57:49,Data Change,STD_COMP_PKG,G06,GP_06,,105000.00,130000.00,155000.00,124000.74,CAD,Annual,124000.74,Salary,124000.74,72aba2334612114d757293a36c5b8e5b
30018580,7f1cd0172e38ebdddca697b745907211,2026-01-28,2026-01-30 08:21:36,Change Job,STD_COMP_PKG,G07,GP_07,,125000.00,155000.00,185000.00,185000.00,CAD,Annual,185000.00,Salary,185000.00,52eb2207ac8748843368e3fa5a0523cf
30018581,f1e18aa42550e7bde2a36212bbc222d3,2026-01-20,2026-01-23 09:02:37,Data Change,STD_COMP_PKG,G06,GP_06,,105000.00,130000.00,155000.00,155000.00,USD,Annual,155000.00,Salary,155000.00,e83b61809b1a909dc7aa1ecda9ef0864
30018588,29880546f32cbe6d24018f59096ecd75,2026-01-16,2026-01-18 09:56:29,Data Change,STD_COMP_PKG,G03,GP_03,,65000.00,78000.00,91000.00,77968.68,CAD,Annual,77968.68,Salary,77968.68,4c82d37e1c892bd7daee49d952c77224
30018593,99adb8286a61a8d8af3cdff0441fa18d,2026-01-06,2026-01-10 16:50:30,Data Change,STD_COMP_PKG,G03,GP_03,,65000.00,78000.00,91000.00,78877.39,CAD,Annual,78877.39,Salary,78877.39,cd5aecde59031de06729d1a9670ec915
30018607,d462133a3f490f88fee3b222726c83ef,2026-01-26,2026-01-30 16:17:17,Data Change,STD_COMP_PKG,G05,GP_05,,92000.00,112000.00,132000.00,130022.96,USD,Annual,130022.96,Salary,130022.96,d72287148d916ab886f7eaba9023b319
30018609,34a723e59b3a5183f9f7a14a65bc44ad,2026-01-01,2026-01-05 13:11:10,Data Change,STD_COMP_PKG,G06,GP_06,,105000.00,130000.00,155000.00,124121.92,USD,Annual,124121.92,Salary,124121.92,8882243a9f58f7f8cd489ff5f59c914e
30018619,4c8c9d9e24a4c79950d7621641fcfada,2026-01-22,2026-01-25 17:39:48,Data Change,STD_COMP_PKG,G01,GP_01,,42000.00,50000.00,58000.00,49211.99,CAD,Annual,49211.99,Salary,49211.99,d96a120c7d478e05f6d144a2b28d4042
30018620,b58e8798ab6bfdfc5e4c24f5f2a64768,2026-01-10,2026-01-14 14:31:02,Data Change,STD_COMP_PKG,G10,GP_10,,200000.00,255000.00,310000.00,281169.15,USD,Annual,281169.15,Salary,281169.15,ce490b274908ba7415e444351556bcd9
30018625,b29886318d393f378304b5600e6415b7,2026-01-29,2026-02-02 10:32:05,Data Change,STD_COMP_PKG,G08,GP_08,,145000.00,180000.00,215000.00,190133.48,USD,Annual,190133.48,Salary,190133.48,e15c9d283566923839c4fb7588d70ec3
30018626,4d80cda7c11ca248f96d4194fa4ae75c,2026-01-12,2026-01-13 14:19:53,Data Change,STD_COMP_PKG,G05,GP_05,,92000.00,112000.00,132000.00,126378.13,CAD,Annual,126378.13,Salary,126378.13,422888c8da826ac4f20eb56e7f89362c
30018630,84331aec9249a47a8054012dfc931fb2,2026-01-11,2026-01-15 11:45:16,Data Change,STD_COMP_PKG,G06,GP_06,,105000.00,130000.00,155000.00,153173.03,USD,Annual,153173.03,Salary,153173.03,9151d6d45c28880cc908dfca0dd24b6d
30018632,593b23285f1a7e04576bdd5da012bc85,2026-01-26,2026-01-30 13:38:05,Data Change,STD_COMP_PKG,G05,GP_05,,92000.00,112000.00,132000.00,118377.56,CAD,Annual,118377.56,Salary,118377.56,b70e7654469d92be857cab9b92732f4c
30018638,3a9ed202e7d7e842bd53ade439913598,2026-01-06,2026-01-06 12:50:01,Data Change,STD_COMP_PKG,G03,GP_03,,65000.00,78000.00,91000.00,82465.78,USD,Annual,82465.78,Salary,82465.78,09ce51be1ea4f9d59b8ea4c713dc53c3
30018639,6d7411689d8808d4ac3e78d32774116e,2026-01-21,2026-01-24 16:57:57,Data Change,STD_COMP_PKG,G08,GP_08,,145000.00,180000.00,215000.00,177056.68,USD,Annual,177056.68,Salary,177056.68,3f53e2b8701ccc060261a8f102d6722e
30018640,aff6951c67c640f1b2bb08038c88ddad,2026-01-06,2026-01-06 10:18:53,Data Change,STD_COMP_PKG,G02,GP_02,,52000.00,62000.00,72000.00,68876.22,CAD,Annual,68876.22,Salary,68876.22,49c53b42a1e9c35610ec6db28b60f631
30018652,6f88b3456850c29fa37ad6d8c308a969,2026-01-05,2026-01-07 08:12:29,Data Change,STD_COMP_PKG,G02,GP_02,,52000.00,62000.00,72000.00,68742.63,CAD,Annual,68742.63,Salary,68742.63,29a99fa8ccdf6f02f0df4765175e8155
30018656,bdcd0d5bfa911dd10e9a2e87ee749c9c,2026-01-11,2026-01-13 14:15:47,Data Change,STD_COMP_PKG,G06,GP_06,,105000.00,130000.00,155000.00,132834.46,USD,Annual,132834.46,Salary,132834.46,3bac196acf97d28220ee8e6441cd0bea
30018657,8fd4a30fb74ef25a2bb7dc9e746ac1b5,2026-01-11,2026-01-13 12:22:42,Data Change,STD_COMP_PKG,G01,GP_01,,42000.00,50000.00,58000.00,57031.15,CAD,Annual,57031.15,Salary,57031.15,0ed8de9005d73f2b5de1be1739487089
30018659,bae7f6ab775b733a36f429ea8b6f2568,2026-01-01,2026-01-03 14:22:59,Data Change,STD_COMP_PKG,G03,GP_03,,65000.00,78000.00,91000.00,81957.04,CAD,Annual,81957.04,Salary,81957.04,758b6a1fdd6f54e7ecd53cd439a2c0b6
30018664,6244059313c481d5b6ef9cf0323a393d,2026-01-21,2026-01-26 10:10:39,Data Change,STD_COMP_PKG,G05,GP_05,,92000.00,112000.00,132000.00,120358.43,USD,Annual,120358.43,Salary,120358.43,89baf4b9c9eb6992b0867c49d500e87a
30018674,b90384013294cb4df893930bf61586aa,2026-01-28,2026-02-02 11:41:05,Data Change,STD_COMP_PKG,G02,GP_03,,65000.00,78000.00,91000.00,68991.36,CAD,Annual,68991.36,Salary,68991.36,1b88e47f7f8ac17ae9b110b4788379a3
30018681,e4b68c55fb3e1686fe7bf8ff32d7094c,2026-01-14,2026-01-14 11:40:24,Data Change,STD_COMP_PKG,G03,GP_03,,65000.00,78000.00,91000.00,90325.35,USD,Annual,90325.35,Salary,90325.35,9723170da4603ba10034421383c3c236
30018689,fb85f57bd8297e3fac81f90b7c6d43e0,2026-01-09,2026-01-14 09:21:43,Data Change,STD_COMP_PKG,G04,GP_04,,78000.00,95000.00,112000.00,110831.38,CAD,Annual,110831.38,Salary,110831.38,47da4e2d772c2be86e609ef77c453183
30018697,e5544900ce24aa3f4d2992294a2eb217,2026-01-27,2026-01-27 11:36:43,Data Change,STD_COMP_PKG,G03,GP_03,,65000.00,78000.00,91000.00,67056.89,CAD,Annual,67056.89,Salary,67056.89,6f112a084f4e7c076700728cb448ae5c
30018699,bf215bb9bb37e4d0994f90974391a89b,2026-01-31,2026-01-31 09:12:38,Data Change,STD_COMP_PKG,G01,GP_01,,42000.00,50000.00,58000.00,51284.99,CAD,Annual,51284.99,Salary,51284.99,3b652f11ae74a15e5a7926440dc8de80
30018700,9baaf88f21b8de17ff752adb7d2a05e1,2026-01-20,2026-01-24 17:27:42,Data Change,STD_COMP_PKG,G03,GP_03,,65000.00,78000.00,91000.00,67043.99,CAD,Annual,67043.99,Salary,67043.99,a918c2b143b3f72f12df004005f2502c
30018714,6cdc97b50f4aefebb7712f2328fb1499,2026-01-19,2026-01-22 09:42:48,Data Change,STD_COMP_PKG,G03,GP_03,,65000.00,78000.00,91000.00,83566.76,CAD,Annual,83566.76,Salary,83566.76,0bcc1e7489b35c73bcf9f107ddc85178
30018716,dee08b501fea0bc5d276433c5c9d62ef,2026-01-28,2026-01-31 10:08:12,Data Change,STD_COMP_PKG,G03,GP_03,,65000.00,78000.00,91000.00,87702.98,CAD,Annual,87702.98,Salary,87702.98,e47bae3ea91109643930695125fa76bb
30018722,7d9514912d7359abe99f0c918a9039af,2026-01-06,2026-01-09 13:48:18,Data Change,STD_COMP_PKG,G05,GP_05,,92000.00,112000.00,132000.00,119704.51,CAD,Annual,119704.51,Salary,119704.51,2b09c4b8ad6b276ffdb47ab59e6f58a9
30018728,3e828b8e1278e4c0579bc78d457a73b9,2026-01-30,2026-02-01 11:30:43,Data Change,STD_COMP_PKG,G04,GP_04,,78000.00,95000.00,112000.00,108747.08,USD,Annual,108747.08,Salary,108747.08,6a0cdd7c3091cdf14fe6ad32ffe65fcc
30018730,f1aca97f027bfae55e8d60bb728a9d8e,2026-01-16,2026-01-18 09:24:22,Data Change,STD_COMP_PKG,G02,GP_02,,52000.00,62000.00,72000.00,65848.92,CAD,Annual,65848.92,Salary,65848.92,f41d1de0b2b89f5dcac52ddeba14d88a
30018732,81e42eed5edfd8f9169dc956a7611f38,2026-01-17,2026-01-17 13:45:07,Data Change,STD_COMP_PKG,G07,GP_07,,125000.00,155000.00,185000.00,159034.23,CAD,Annual,159034.23,Salary,159034.23,4c7338fc4e6b4dbba01c2b1cca0656d6
30018733,9a118282f55101465584d94f85cc9b94,2026-01-17,2026-01-18 08:24:23,Data Change,STD_COMP_PKG,G05,GP_05,,92000.00,112000.00,132000.00,116371.00,CAD,Annual,116371.00,Salary,116371.00,f9b2db5cd402dd73ecbcb0d4cb2f7a17
30018735,f5ca070f0868d120c03914be8a34dca6,2026-01-31,2026-02-04 13:52:56,Data Change,STD_COMP_PKG,G01,GP_01,,42000.00,50000.00,58000.00,54221.56,CAD,Annual,54221.56,Salary,54221.56,003a887785e681528ca0425f5535ac12
30018738,5b060ea94125c82f6287e878abfacecc,2026-01-19,2026-01-19 15:14:19,Data Change,STD_COMP_PKG,G11,GP_11,,240000.00,310000.00,380000.00,301516.16,CAD,Annual,301516.16,Salary,301516.16,1abbef38ee2f129a224194ac4214cc14
30018745,e530850dac3bdb05d4f8c65d7ff4e980,2026-01-22,2026-01-27 14:50:18,Data Change,STD_COMP_PKG,G01,GP_01,,42000.00,50000.00,58000.00,55282.72,CAD,Annual,55282.72,Salary,55282.72,f2dc552846424e87fab36a3d38e78c2e
30018747,b18d17bcabb4d389760dd3ae3a63525b,2026-01-31,2026-02-04 10:03:31,Data Change,STD_COMP_PKG,G02,GP_02,,52000.00,62000.00,72000.00,60356.43,USD,Annual,60356.43,Salary,60356.43,4d936f7fca868b848b872cc947005266
30018750,f42d2d25e2c294a7e4ea3089e183a8db,2026-01-21,2026-01-24 10:56:14,Data Change,STD_COMP_PKG,G04,GP_04,,78000.00,95000.00,112000.00,96955.52,CAD,Annual,96955.52,Salary,96955.52,02de462001d4ca5193c5376656e820d0
30018754,7a0e629a80b816dedb1885b9d1c22b5c,2026-01-02,2026-01-02 09:26:45,Data Change,STD_COMP_PKG,G08,GP_08,,145000.00,180000.00,215000.00,207114.48,CAD,Annual,207114.48,Salary,207114.48,15991e286682287ce7b439476a8f2c7a
30018758,b11dad00b75faf4d49f5252b7891ae08,2026-01-30,2026-02-03 12:50:35,Data Change,STD_COMP_PKG,G09,GP_09,,170000.00,215000.00,260000.00,214690.78,CAD,Annual,214690.78,Salary,214690.78,e7bb97d4ece19bd7c880be1fcbda8cfc
30018762,d306041d8e94a5d499620c43ed672884,2026-01-14,2026-01-15 17:53:22,Data Change,STD_COMP_PKG,G09,GP_09,,170000.00,215000.00,260000.00,202055.51,CAD,Annual,202055.51,Salary,202055.51,31ce808624413e4f997eae04727836cf
30018772,50143c3dd0586e9e995f64577b2d5006,2026-01-28,2026-01-31 12:27:04,Data Change,STD_COMP_PKG,G02,GP_02,,52000.00,62000.00,72000.00,65021.65,CAD,Annual,65021.65,Salary,65021.65,4f6c3fcb735e4f72a98716c81bce3279
30018777,a64f6aa019591765b7c0343d2a3b2ac4,2026-01-17,2026-01-21 14:46:00,Data Change,STD_COMP_PKG,G05,GP_05,,92000.00,112000.00,132000.00,124487.38,USD,Annual,124487.38,Salary,124487.38,6cbff066bea037d384acd68a323cd1b2
30018779,61d0019300289cbb0df14440060ba581,2026-01-02,2026-01-02 12:25:05,Data Change,STD_COMP_PKG,G02,GP_02,,52000.00,62000.00,72000.00,66811.17,CAD,Annual,66811.17,Salary,66811.17,f78ac2d34263589be99c8959146df267
30018785,055eeb1a0a06ff2b262fd8ea94f629fc,2026-01-11,2026-01-12 15:11:30,Data Change,STD_COMP_PKG,G06,GP_06,,105000.00,130000.00,155000.00,140747.94,CAD,Annual,140747.94,Salary,140747.94,27d1d722e09376c687c69608711fe1dd
30018788,1b081e70dc9fe9ef490a6defb117a2cb,2026-01-06,2026-01-07 08:53:55,Data Change,STD_COMP_PKG,G06,GP_06,,105000.00,130000.00,155000.00,134100.93,CAD,Annual,134100.93,Salary,134100.93,3f0ebd6d6ba9942f532f2d4b86bf7beb
30018789,a902311a28abaced3e6e1a178160c9c3,2026-01-03,2026-01-08 17:07:56,Data Change,STD_COMP_PKG,G03,GP_03,,65000.00,78000.00,91000.00,82598.13,USD,Annual,82598.13,Salary,82598.13,f05273bad48ac2a08f1d123ecd6a0e44
30018792,cb9b1c961549d7799c4ee2e9446e223a,2026-01-26,2026-01-28 08:05:38,Data Change,STD_COMP_PKG,G02,GP_02,,52000.00,62000.00,72000.00,70495.73,CAD,Annual,70495.73,Salary,70495.73,6f77c578e144fdc8bbe461f67e48ab31
30018793,24d3b672d31dbfa67bdd958e3a3459cf,2026-01-17,2026-01-21 12:28:41,Data Change,STD_COMP_PKG,G09,GP_09,,170000.00,215000.00,260000.00,220756.61,USD,Annual,220756.61,Salary,220756.61,e609759757dbb2ae0de4f198e15d1766
30018798,75999e249c3a943798b24f81a09b6163,2026-01-27,2026-01-29 13:25:58,Data Change,STD_COMP_PKG,G07,GP_07,,125000.00,155000.00,185000.00,168442.42,USD,Annual,168442.42,Salary,168442.42,cf75d4fd96ff95b268e186ba59048199
30018799,e87c1278588781a271e92f1f04e3e8ae,2026-01-12,2026-01-17 12:13:56,Data Change,STD_COMP_PKG,G05,GP_05,,92000.00,112000.00,132000.00,132000.00,CAD,Annual,132000.00,Salary,132000.00,d0c71e9d0e79fbf11d4d7e45bd3cb2d1
30018807,9c7a2161e9c2348c577a335b4b571fcd,2026-01-18,2026-01-21 09:08:50,Data Change,STD_COMP_PKG,G02,GP_03,,65000.00,78000.00,91000.00,62517.71,CAD,Annual,62517.71,Salary,62517.71,ad23d0e06035a1f166b67098705e041f
30018808,ece01cf6a488a543e29c619a6aaffb8a,2026-01-28,2026-02-01 16:39:39,Data Change,STD_COMP_PKG,G01,GP_01,,42000.00,50000.00,58000.00,58000.00,USD,Annual,58000.00,Salary,58000.00,b85c15519823bca550fb2f8eebf0f6b0
30018826,132cbd4e9dcd8467dc91afa6ac5e56eb,2026-01-25,2026-01-29 17:04:53,Change Job,STD_COMP_PKG,G05,GP_05,,92000.00,112000.00,132000.00,118516.37,CAD,Annual,118516.37,Salary,118516.37,80810a99461acc1c0b022f2c1e779908
30018830,62b0d584653527203b0869847841a3d0,2026-01-13,2026-01-13 09:41:19,Data Change,STD_COMP_PKG,G06,GP_06,,105000.00,130000.00,155000.00,148230.45,CAD,Annual,148230.45,Salary,148230.45,14fe85821708945fca5f729a4aeebf16
30018832,c78cd49ad7a598363e671e48967005ea,2026-01-17,2026-01-22 11:40:18,Data Change,STD_COMP_PKG,G05,GP_05,,92000.00,112000.00,132000.00,96341.08,CAD,Annual,96341.08,Salary,96341.08,7240eb88e877b7cf6286d35a4dc2a676
30018837,76e373bb12e75b4dd34c472d6a024069,2026-01-20,2026-01-20 09:40:22,Data Change,STD_COMP_PKG,G07,GP_07,,125000.00,155000.00,185000.00,178344.64,CAD,Annual,178344.64,Salary,178344.64,45176770f852f0c9fed659273b353cb0
30018841,d2dce6444fe5c2210b8d3586a092c4e8,2026-01-14,2026-01-14 12:29:29,Data Change,STD_COMP_PKG,G04,GP_04,,78000.00,95000.00,112000.00,105497.33,CAD,Annual,105497.33,Salary,105497.33,c4f44255912e121344476ce9d9cc0d39
30018845,c862743718249700c33da120938df8d4,2026-01-17,2026-01-20 12:40:05,Data Change,STD_COMP_PKG,G01,GP_01,,42000.00,50000.00,58000.00,54305.81,CAD,Annual,54305.81,Salary,54305.81,d2216d152e86057c125548f053ea40a4
30018850,b0bf4c0048b3a0bb75d08a99c3e9b105,2026-01-26,2026-01-31 16:57:21,Data Change,STD_COMP_PKG,G03,GP_03,,65000.00,78000.00,91000.00,85028.85,CAD,Annual,85028.85,Salary,85028.85,1b78e08d1f3b0f6f14e0c9c44b115e8a
30018852,b33a383e9e7231a32848078132a79c46,2026-01-12,2026-01-13 09:31:01,Data Change,STD_COMP_PKG,G01,GP_01,,42000.00,50000.00,58000.00,45427.96,CAD,Annual,45427.96,Salary,45427.96,17b4169135526c94f6d73e04ee419cf0
30018853,9fce12db6c9ef253b3e96d49383717d5,2026-01-04,2026-01-05 12:07:18,Data Change,STD_COMP_PKG,G06,GP_06,,105000.00,130000.00,155000.00,136872.24,CAD,Annual,136872.24,Salary,136872.24,42c6ccd37627c72e3003168a5b88ea5b
30018855,b46133e9d6d1f904199056c41263bbb9,2026-01-24,2026-01-26 16:00:36,Data Change,STD_COMP_PKG,G06,GP_06,,105000.00,130000.00,155000.00,155000.00,CAD,Annual,155000.00,Salary,155000.00,d8e90df6be2e93407f7955c0c636082e
30018861,1781792eccf88c33d92dd8438d48b4f5,2026-01-14,2026-01-17 08:48:18,Data Change,STD_COMP_PKG,G10,GP_10,,200000.00,255000.00,310000.00,294538.70,CAD,Annual,294538.70,Salary,294538.70,a45dfe6ce9a046795096c148bdb9686e
30018869,1fefae9773d9b9cc89d6c269a019031d,2026-01-17,2026-01-19 10:31:17,Data Change,STD_COMP_PKG,G04,GP_04,,78000.00,95000.00,112000.00,95954.99,CAD,Annual,95954.99,Salary,95954.99,b66ddd9b04c9aece5c710faa12e14e62
30018886,be8d6e2bea15ba0d1f04272069b6f8fe,2026-01-21,2026-01-22 14:25:15,Data Change,STD_COMP_PKG,G13,GP_13,,380000.00,480000.00,580000.00,580000.00,USD,Annual,580000.00,Salary,580000.00,c7cca6b0786c62806cce28da45a47867
30018890,3b82c79ec82d531486f9ffa890aceecd,2026-01-01,2026-01-05 12:53:34,Data Change,STD_COMP_PKG,G05,GP_05,,92000.00,112000.00,132000.00,132000.00,USD,Annual,132000.00,Salary,132000.00,f53abd3797b12863c888cb8ee3a21f95
30018897,eea2faee250299cf7d2758956c892673,2026-01-26,2026-01-28 15:49:24,Data Change,STD_COMP_PKG,G03,GP_03,,65000.00,78000.00,91000.00,85727.10,USD,Annual,85727.10,Salary,85727.10,6c5ec68c3dfcb035ea7255c8a56c3ed4
30018906,f22566267a32ec4ee799ac822258aec9,2026-01-04,2026-01-09 09:21:06,Data Change,STD_COMP_PKG,G03,GP_03,,65000.00,78000.00,91000.00,88796.37,USD,Annual,88796.37,Salary,88796.37,a6e076c6ae1dcb5322cd7a91e67ae164
30018907,e65b1f9c3e923302199dc2f7a8517fbe,2026-01-02,2026-01-07 10:22:31,Data Change,STD_COMP_PKG,G03,GP_04,,78000.00,95000.00,112000.00,81953.69,CAD,Annual,81953.69,Salary,81953.69,a45692bfc929323480e62b8a7aadcf90
30018918,15a0a65db826df6d79224dcc219b1598,2026-01-23,2026-01-25 08:59:03,Data Change,STD_COMP_PKG,G06,GP_06,,105000.00,130000.00,155000.00,135864.66,USD,Annual,135864.66,Salary,135864.66,f2c2db62a01dea6e5026e521a20d5f72
30018922,26a656cfa1b96a04aed6a276946f70fc,2026-01-09,2026-01-12 08:48:57,Data Change,STD_COMP_PKG,G01,GP_01,,42000.00,50000.00,58000.00,54764.09,CAD,Annual,54764.09,Salary,54764.09,99894069046ef6b6f25eebb1cffceccc
30018933,7cfdaff52537fc8de901e0dec735f8c5,2026-01-17,2026-01-20 11:22:56,Change Job,STD_COMP_PKG,G02,GP_02,,52000.00,62000.00,72000.00,59042.44,CAD,Annual,59042.44,Salary,59042.44,edbb403639f41916aa648eb8791d665d
30018936,ca0d95b028b74a6a5cd23c6ec9579b6e,2026-01-25,2026-01-25 10:12:56,Data Change,STD_COMP_PKG,G02,GP_02,,52000.00,62000.00,72000.00,56281.81,CAD,Annual,56281.81,Salary,56281.81,e9e163c230753877a3ec653d7465b8e8
30018941,3b25870cfa8191663b344fecc237d56e,2026-01-09,2026-01-09 13:01:17,Change Job,STD_COMP_PKG,G07,GP_07,,125000.00,155000.00,185000.00,177821.88,CAD,Annual,177821.88,Salary,177821.88,44b6432d97943c7c4d214d4f33a231be
30018943,e8777389ca34fde28ddebed6088f5f75,2026-01-14,2026-01-17 16:25:21,Data Change,STD_COMP_PKG,G03,GP_03,,65000.00,78000.00,91000.00,72512.28,CAD,Annual,72512.28,Salary,72512.28,371f0fa6f88eaafa8da16048174b2a73
30018946,d49c924de37e5fdd5c3fffe46289581b,2026-01-12,2026-01-16 17:59:25,Data Change,STD_COMP_PKG,G01,GP_01,,42000.00,50000.00,58000.00,52972.05,CAD,Annual,52972.05,Salary,52972.05,14fa83988ee9bf1cb8c0ea715715bb5c
30018947,74e0d1c77a886eddb26d5f1ed9eb460c,2026-01-10,2026-01-13 13:30:42,Data Change,STD_COMP_PKG,G06,GP_06,,105000.00,130000.00,155000.00,124392.46,CAD,Annual,124392.46,Salary,124392.46,30bd7b55e6a6fec4d87d1ae9db55e79c
30018952,299a5373559c826896a880dabfc61f11,2026-01-26,2026-01-31 09:23:50,Data Change,STD_COMP_PKG,G03,GP_03,,65000.00,78000.00,91000.00,91000.00,USD,Annual,91000.00,Salary,91000.00,608c0358a845ee7e07ce86fe15492bab
30018960,e8941b781727ee02e34459324ccb6e9f,2026-01-18,2026-01-23 15:49:29,Data Change,STD_COMP_PKG,G06,GP_06,,105000.00,130000.00,155000.00,123522.08,CAD,Annual,123522.08,Salary,123522.08,f5625ddb45db911b5d8dee6af54429db
30018968,30646ef0a4ae9794ef13ccdf279ee36b,2026-01-01,2026-01-01 09:14:47,Data Change,STD_COMP_PKG,G03,GP_03,,65000.00,78000.00,91000.00,72995.78,CAD,Annual,72995.78,Salary,72995.78,ce8fcb96a1718fae8d24e6e701ecf43c
30018970,e4737682d56dd5649d5baaac0363b6f0,2026-01-05,2026-01-10 15:32:32,Data Change,STD_COMP_PKG,G08,GP_08,,145000.00,180000.00,215000.00,179780.65,CAD,Annual,179780.65,Salary,179780.65,48252597908ebb0f897fc3abdf24bc20
30018972,63e773407bbbeaa23ca9e5f638be7d2a,2026-01-31,2026-02-01 11:25:06,Data Change,STD_COMP_PKG,G10,GP_10,,200000.00,255000.00,310000.00,254453.63,CAD,Annual,254453.63,Salary,254453.63,188a800bc70f4713c1b9af9ac563d94f
30018973,dc65859e60b93172c881204bfd91e00d,2026-01-30,2026-02-03 13:15:19,Data Change,STD_COMP_PKG,G06,GP_06,,105000.00,130000.00,155000.00,136838.61,CAD,Annual,136838.61,Salary,136838.61,83c275ad463bbec9ca5e51caa3fd2bce
30018974,c7fe741230998adf33966f7bdfee413a,2026-01-16,2026-01-17 13:10:49,Data Change,STD_COMP_PKG,G03,GP_03,,65000.00,78000.00,91000.00,81171.50,USD,Annual,81171.50,Salary,81171.50,e36c1af888881b040315cfa0373f1eb0
30018977,9f5ba6fc943a5c49106cea1b1208dd66,2026-01-04,2026-01-08 15:08:36,Data Change,STD_COMP_PKG,G01,GP_01,,42000.00,50000.00,58000.00,45688.46,USD,Annual,45688.46,Salary,45688.46,9b4ff7baf3ce9a2367dc731ffebcaa9b
30018978,46b20912de974ec0b3621d1b3a24a686,2026-01-21,2026-01-21 10:47:26,Data Change,STD_COMP_PKG,G03,GP_03,,65000.00,78000.00,91000.00,68883.62,CAD,Annual,68883.62,Salary,68883.62,d2580792ce383aab5e45e18ed472c1f2
